start,end,event_type,sub_event_type,actor1,actor2,location,latitude,longitude,timestamp
18-Mar-16,18-Mar-16,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2002-2016),PKK: Kurdistan Workers Party,Chiya-e Gara,37.0394,43.5175,1572403608
18-Mar-16,18-Mar-16,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2002-2016),PKK: Kurdistan Workers Party,Gali Sinat,37.3286,42.7425,1572403608
18-Mar-16,18-Mar-16,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2002-2016),PKK: Kurdistan Workers Party,Haftanin,37.3128,43.0203,1572403608
18-Mar-16,18-Mar-16,Protests,Peaceful protest,Protesters (Iraq),,Baghdad - Karkh,33.3164,44.4039,1572403608
17-Mar-16,17-Mar-16,Battles,Armed clash,Military Forces of Iraq (2014-2018) Peshmerga,Islamic State (Iraq),Dibis,35.6748,44.0707,1552577216
17-Mar-16,17-Mar-16,Violence against civilians,Abduction/forced disappearance,Islamic State (Iraq),Civilians (Iraq),Mosul,36.335,43.1189,1552577216
17-Mar-16,17-Mar-16,Violence against civilians,Attack,Islamic State (Iraq),Civilians (Iraq),Badush,36.4167,42.9649,1552577216
17-Mar-16,17-Mar-16,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),Military Forces of Iraq (2014-2018) Popular Mobilization Forces,Zaghiniyah,33.8604,44.6857,1561470054
17-Mar-16,17-Mar-16,Violence against civilians,Attack,Unidentified Armed Group (Iraq),Civilians (Iraq),Baghdad,33.3248,44.4213,1563908701
17-Mar-16,17-Mar-16,Battles,Armed clash,Military Forces of Iraq (2014-2018) Counter-Terrorism Service,Islamic State (Iraq),Fallujah,33.3491,43.786,1563908701
17-Mar-16,17-Mar-16,Explosions/Remote violence,Air/drone strike,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Haweeja,35.3271,43.7694,1552577216
17-Mar-16,17-Mar-16,Explosions/Remote violence,Air/drone strike,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Tikrit,34.6158,43.6786,1571164378
17-Mar-16,17-Mar-16,Violence against civilians,Attack,Islamic State (Iraq),Civilians (Iraq),Fallujah,33.3491,43.786,1571164378
17-Mar-16,17-Mar-16,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),Civilians (Iraq),Madain,33.1009,44.5824,1563908701
17-Mar-16,17-Mar-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Qaryat Sultan Abd Allah,35.8803,43.3898,1585692279
17-Mar-16,17-Mar-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Albuhayat,33.1867,40.0393,1585692279
17-Mar-16,17-Mar-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Kisik Kupri,36.4747,42.6691,1585692279
17-Mar-16,17-Mar-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Fallujah,33.3491,43.786,1585692279
17-Mar-16,17-Mar-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Al Qayyarah,35.7993,43.2945,1585692279
17-Mar-16,17-Mar-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Hit,33.6366,42.8277,1585692279
17-Mar-16,17-Mar-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Haweeja,35.3271,43.7694,1585692279
17-Mar-16,17-Mar-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Habbaniya,33.3806,43.5847,1585692279
17-Mar-16,17-Mar-16,Battles,Armed clash,Military Forces of Turkey (2002-2016),PKK: Kurdistan Workers Party,Haftanin,37.3128,43.0203,1555367768
17-Mar-16,17-Mar-16,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),Civilians (Iraq),Jisr Diyala,33.2311,44.5308,1563908701
17-Mar-16,17-Mar-16,Strategic developments,Disrupted weapons use,Islamic State (Iraq),,Fallujah,33.3491,43.786,1563908700
17-Mar-16,17-Mar-16,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),Civilians (Iraq),Baghdad - Adhamiya,33.3683,44.3636,1563908705
17-Mar-16,17-Mar-16,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),Civilians (Iraq),Qarah Tabah,34.4328,44.9348,1563908700
17-Mar-16,17-Mar-16,Battles,Government regains territory,Military Forces of Iraq (2014-2018) Counter-Terrorism Service,Islamic State (Iraq),Al Muhammadi,33.535,42.9244,1572403608
17-Mar-16,17-Mar-16,Strategic developments,Looting/property destruction,Islamic State (Iraq),Civilians (Iraq),Al Jawdafiyah,33.9546,42.5645,1563908701
17-Mar-16,17-Mar-16,Battles,Armed clash,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Albu Shejel,33.3916,43.6258,1561470063
17-Mar-16,17-Mar-16,Battles,Armed clash,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Qaryat Albu Khanafar,33.2657,43.5218,1561470063
17-Mar-16,17-Mar-16,Strategic developments,Disrupted weapons use,Military Forces of Iraq (2014-2018),,Al Halabsa,33.3283,43.7281,1561470063
17-Mar-16,17-Mar-16,Strategic developments,Disrupted weapons use,Military Forces of Iraq (2014-2018),,Baghdad,33.3248,44.4213,1561470063
16-Mar-16,16-Mar-16,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),Civilians (Iraq),Abu Ghraib,33.2919,44.0692,1563908706
16-Mar-16,16-Mar-16,Battles,Armed clash,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Al Baghdadi,33.8514,42.5487,1563908700
16-Mar-16,16-Mar-16,Explosions/Remote violence,Shelling/artillery/missile attack,Islamic State (Iraq),Military Forces of Iraq (2014-2018),Haweeja,35.3271,43.7694,1571164378
16-Mar-16,16-Mar-16,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),Civilians (Iraq),Baghdad - Karadah,33.2982,44.4297,1563908707
16-Mar-16,16-Mar-16,Battles,Armed clash,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Seneia,34.9179,43.3868,1563908700
16-Mar-16,16-Mar-16,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),Civilians (Iraq),Baghdad - Mansour,33.3158,44.3515,1563908700
16-Mar-16,16-Mar-16,Explosions/Remote violence,Shelling/artillery/missile attack,Global Coalition Against Daesh,Islamic State (Iraq),Rashad,35.1343,44.0876,1585692279
16-Mar-16,16-Mar-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Mosul,36.335,43.1189,1585692279
16-Mar-16,16-Mar-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Kisik Kupri,36.4747,42.6691,1585692279
16-Mar-16,16-Mar-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Hit,33.6366,42.8277,1585692279
16-Mar-16,16-Mar-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Ar Rutba,33.0373,40.2826,1585692279
16-Mar-16,16-Mar-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Al Baghdadi,33.8514,42.5487,1585692279
16-Mar-16,16-Mar-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Fallujah,33.3491,43.786,1585692279
16-Mar-16,16-Mar-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Baiji,34.9292,43.4888,1585692279
16-Mar-16,16-Mar-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Kirkuk,35.4681,44.3922,1585692279
16-Mar-16,16-Mar-16,Battles,Armed clash,Islamic State (Iraq),Military Forces of Iraq (2014-2018) Popular Mobilization Forces,Bashir,35.2422,44.2738,1552577216
16-Mar-16,16-Mar-16,Battles,Armed clash,Military Forces of Iraq (2014-2018) Peshmerga,Islamic State (Iraq),Kirkuk,35.4681,44.3922,1561470063
16-Mar-16,16-Mar-16,Battles,Armed clash,Military Forces of Iraq (2014-2018) Popular Mobilization Forces,Islamic State (Iraq),Makhol,35.2019,43.2723,1561470063
16-Mar-16,16-Mar-16,Battles,Armed clash,Global Coalition Against Daesh,Islamic State (Iraq),Mosul - Old City,36.3455,43.1278,1561470063
16-Mar-16,16-Mar-16,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),Civilians (Iraq),Jisr Diyala,33.2311,44.5308,1563908700
16-Mar-16,16-Mar-16,Violence against civilians,Attack,Islamic State (Iraq),Civilians (Iraq),Al Qayyarah,35.7993,43.2945,1561470063
16-Mar-16,16-Mar-16,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),Civilians (Iraq),Al Latifiyah,33.0242,44.1785,1563908705
16-Mar-16,16-Mar-16,Battles,Armed clash,Military Forces of Iraq (2014-2018) Peshmerga,Islamic State (Iraq),Kirkuk,35.4681,44.3922,1563908700
15-Mar-16,15-Mar-16,Strategic developments,Looting/property destruction,Islamic State (Iraq),Civilians (Iraq),Tikrit,34.6158,43.6786,1589220438
15-Mar-16,15-Mar-16,Battles,Armed clash,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Albu Shejel,33.3916,43.6258,1563908701
15-Mar-16,15-Mar-16,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Nahiyat al Amiriyah,33.1718,43.8603,1563908701
15-Mar-16,15-Mar-16,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),Military Forces of Iraq (2014-2018),Baghdad,33.3248,44.4213,1567462132
15-Mar-16,15-Mar-16,Battles,Armed clash,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Khalawiyah,34.3486,44.9193,1552577217
15-Mar-16,15-Mar-16,Battles,Armed clash,Military Forces of Iraq (2014-2018) Counter-Terrorism Service,Islamic State (Iraq),Al Muhammadi,33.535,42.9244,1563908701
15-Mar-16,15-Mar-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Kisik Kupri,36.4747,42.6691,1585692279
15-Mar-16,15-Mar-16,Battles,Armed clash,Police Forces of Iraq (2014-2018) Rapid Reaction Force,Islamic State (Iraq),Karma,33.4266,43.9347,1563908701
15-Mar-16,15-Mar-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Haweeja,35.3271,43.7694,1585692279
15-Mar-16,15-Mar-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Sinjar,36.2955,41.8932,1585692279
15-Mar-16,15-Mar-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Hit,33.6366,42.8277,1585692279
15-Mar-16,15-Mar-16,Explosions/Remote violence,Shelling/artillery/missile attack,Unidentified Armed Group (Iraq),Military Forces of Iraq (2014-2018),Baghdad - Al Rashid,33.2362,44.3428,1552577217
15-Mar-16,15-Mar-16,Battles,Armed clash,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Makhmur,35.7728,43.5897,1561470063
15-Mar-16,15-Mar-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Civilians (Iraq),Mosul - Al-Hadbaa,36.396,43.1506,1563908701
15-Mar-16,15-Mar-16,Battles,Armed clash,Military Forces of Iraq (2014-2018) Peshmerga,Islamic State (Iraq),Dibis,35.6748,44.0707,1572403608
15-Mar-16,15-Mar-16,Violence against civilians,Attack,Islamic State (Iraq),Civilians (Iraq),Fallujah,33.3491,43.786,1563908701
15-Mar-16,15-Mar-16,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),Civilians (Iraq),Sabaa Al Bour,33.461,44.156,1567462427
14-Mar-16,14-Mar-16,Explosions/Remote violence,Suicide bomb,Islamic State (Iraq),Military Forces of Iraq (2014-2018),Abu Teban,33.5118,42.9585,1571164547
14-Mar-16,14-Mar-16,Explosions/Remote violence,Suicide bomb,Islamic State (Iraq),Military Forces of Iraq (2014-2018),Zankurah,33.4575,43.166,1572403786
14-Mar-16,14-Mar-16,Battles,Armed clash,Hit Communal Militia (Iraq),Islamic State (Iraq),Hit,33.6366,42.8277,1552577217
14-Mar-16,14-Mar-16,Violence against civilians,Attack,Unidentified Armed Group (Iraq),Civilians (Iraq),Al Askari,36.3926,42.4819,1552577217
14-Mar-16,14-Mar-16,Violence against civilians,Attack,Islamic State (Iraq),Civilians (Iraq),Mosul,36.335,43.1189,1552577217
14-Mar-16,14-Mar-16,Battles,Armed clash,Military Forces of Iraq (2014-2018) Popular Mobilization Forces,Military Forces of Iraq (2014-2018) Popular Mobilization Forces,Tuz Khurma,34.8833,44.6333,1572403703
14-Mar-16,14-Mar-16,Battles,Armed clash,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Nahiyat al Amiriyah,33.1718,43.8603,1571164378
14-Mar-16,14-Mar-16,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2002-2016),PKK: Kurdistan Workers Party,Chiya-e Gara,37.0394,43.5175,1571164378
14-Mar-16,14-Mar-16,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2002-2016),PKK: Kurdistan Workers Party,Silsilat Jibal Qandil,36.5171,45.0199,1571164378
14-Mar-16,14-Mar-16,Explosions/Remote violence,Air/drone strike,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Bashir,35.2422,44.2738,1552577217
14-Mar-16,14-Mar-16,Explosions/Remote violence,Air/drone strike,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Nahiyat ar Riyad,35.269,43.9108,1552577217
14-Mar-16,14-Mar-16,Explosions/Remote violence,Air/drone strike,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Rashad,35.1343,44.0876,1552577217
14-Mar-16,14-Mar-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Kirkuk,35.4681,44.3922,1585692279
14-Mar-16,14-Mar-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Mosul,36.335,43.1189,1585692279
14-Mar-16,14-Mar-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Haweeja,35.3271,43.7694,1585692279
14-Mar-16,14-Mar-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Al Qayyarah,35.7993,43.2945,1585692279
14-Mar-16,14-Mar-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Hit,33.6366,42.8277,1585692279
14-Mar-16,14-Mar-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Ramadi,33.4206,43.3078,1585692279
14-Mar-16,14-Mar-16,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),Civilians (Iraq),Baghdad - Al Rashid,33.2362,44.3428,1563908707
14-Mar-16,14-Mar-16,Battles,Armed clash,Military Forces of Iraq (2014-2018) Peshmerga,Islamic State (Iraq),Sinjar,36.2955,41.8932,1561470063
14-Mar-16,14-Mar-16,Explosions/Remote violence,Air/drone strike,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Rashad,35.1343,44.0876,1563908701
14-Mar-16,14-Mar-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Al Baghdadi,33.8514,42.5487,1563908700
14-Mar-16,14-Mar-16,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2002-2016),Civilians (Iraq),Silsilat Jibal Qandil,36.5171,45.0199,1563908700
13-Mar-16,13-Mar-16,Explosions/Remote violence,Air/drone strike,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Albu Mafraj,35.1333,44.3833,1552577217
13-Mar-16,13-Mar-16,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Iraq (2014-2018) Peshmerga,Islamic State (Iraq),Bashiqah,36.4474,43.3508,1552577217
13-Mar-16,13-Mar-16,Explosions/Remote violence,Air/drone strike,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Bashir,35.2422,44.2738,1552577217
13-Mar-16,13-Mar-16,Explosions/Remote violence,Shelling/artillery/missile attack,Islamic State (Iraq),,Qaraj Tahtali,36.2069,41.6404,1552577217
13-Mar-16,13-Mar-16,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),Civilians (Iraq),Baghdad - Al Rashid,33.2362,44.3428,1563908701
13-Mar-16,13-Mar-16,Battles,Armed clash,Islamic State (Iraq),Military Forces of Iraq (2014-2018) Popular Mobilization Forces,Alas Oilfield,34.8308,44.0518,1572403787
13-Mar-16,13-Mar-16,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),Civilians (Iraq),Bismayah,33.1945,44.607,1563908705
13-Mar-16,13-Mar-16,Battles,Armed clash,Police Forces of Iraq (2014-2018) Rapid Reaction Force,Islamic State (Iraq),Subayhat,33.3673,43.9583,1563908700
13-Mar-16,13-Mar-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Sinjar,36.2955,41.8932,1585692279
13-Mar-16,13-Mar-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Hit,33.6366,42.8277,1585692279
13-Mar-16,13-Mar-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Kisik Kupri,36.4747,42.6691,1585692279
13-Mar-16,13-Mar-16,Battles,Government regains territory,Military Forces of Iraq (2014-2018) Counter-Terrorism Service,Islamic State (Iraq),Albu Obaid,33.4723,43.4241,1552577217
13-Mar-16,13-Mar-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Qaryat Sultan Abd Allah,35.8803,43.3898,1585692279
13-Mar-16,13-Mar-16,Battles,Government regains territory,Military Forces of Iraq (2014-2018) Counter-Terrorism Service,Islamic State (Iraq),Hit,33.6366,42.8277,1552577217
13-Mar-16,13-Mar-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Fallujah,33.3491,43.786,1585692279
13-Mar-16,13-Mar-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Kirkuk,35.4681,44.3922,1585692279
13-Mar-16,13-Mar-16,Battles,Armed clash,Police Forces of Iraq (2014-2018),Islamic State (Iraq),As Siniyah,34.9278,43.4042,1552577217
13-Mar-16,13-Mar-16,Battles,Armed clash,Islamic State (Iraq),Police Forces of Iraq (2014-2018),Makhol,35.2019,43.2723,1552577217
13-Mar-16,13-Mar-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Telafar,36.3809,42.4674,1585692279
13-Mar-16,13-Mar-16,Strategic developments,Arrests,Police Forces of Iraq (2014-2018),Islamic State (Iraq),Hit,33.6366,42.8277,1552577217
13-Mar-16,13-Mar-16,Strategic developments,Arrests,Police Forces of Iraq (2014-2018),Islamic State (Iraq),Zankurah,33.4575,43.166,1552577217
13-Mar-16,13-Mar-16,Violence against civilians,Attack,Islamic State (Iraq),Civilians (Iraq),Mosul,36.335,43.1189,1552577217
13-Mar-16,13-Mar-16,Battles,Armed clash,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Albu Shejel,33.3916,43.6258,1563908701
13-Mar-16,13-Mar-16,Battles,Armed clash,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Baghdad,33.3248,44.4213,1563908701
13-Mar-16,13-Mar-16,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),Civilians (Iraq),Al Yusufiyah,33.0731,44.2455,1563908701
13-Mar-16,13-Mar-16,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),Civilians (Iraq),Kirkuk,35.4681,44.3922,1571164569
13-Mar-16,13-Mar-16,Explosions/Remote violence,Remote explosive/landmine/IED,Islamic State (Iraq),Civilians (Iraq),Hajj Ali,35.7396,43.3061,1563908701
13-Mar-16,13-Mar-16,Battles,Armed clash,Islamic State (Iraq),Military Forces of Iraq (2014-2018),Tikrit,34.6158,43.6786,1572403787
13-Mar-16,13-Mar-16,Violence against civilians,Attack,Islamic State (Iraq),Civilians (Iraq),Telafar,36.3809,42.4674,1563908700
13-Mar-16,13-Mar-16,Strategic developments,Disrupted weapons use,Police Forces of Iraq (2014-2018),,Samarra,34.1959,43.8857,1552577217
12-Mar-16,12-Mar-16,Strategic developments,Looting/property destruction,Military Forces of Iraq (2014-2018) Popular Mobilization Forces,Islamic State (Iraq),Baiji,34.9292,43.4888,1589220438
12-Mar-16,12-Mar-16,Battles,Armed clash,Islamic State (Iraq),Military Forces of Iraq (2014-2018),Mosul,36.335,43.1189,1571164583
12-Mar-16,12-Mar-16,Battles,Armed clash,Islamic State (Iraq),Police Forces of Iraq (2014-2018),Makr Al-Nuam,31.9439,40.452,1572403787
12-Mar-16,12-Mar-16,Violence against civilians,Attack,Unidentified Armed Group (Iraq),Civilians (Iraq),Baghdad,33.3248,44.4213,1572403770
12-Mar-16,12-Mar-16,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),Civilians (Iraq),Al Mahmudiyah,33.0568,44.3527,1572403770
12-Mar-16,12-Mar-16,Explosions/Remote violence,Air/drone strike,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Hit,33.6366,42.8277,1572403786
12-Mar-16,12-Mar-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Hit,33.6366,42.8277,1563908701
12-Mar-16,12-Mar-16,Battles,Armed clash,Military Forces of Iraq (2014-2018) Popular Mobilization Forces,Islamic State (Iraq),Nahiyat ar Riyad,35.269,43.9108,1552577217
12-Mar-16,12-Mar-16,Explosions/Remote violence,Suicide bomb,Unidentified Armed Group (Iraq),Islamic State (Iraq),Shirqat,35.4973,43.2365,1563908700
12-Mar-16,12-Mar-16,Battles,Armed clash,Islamic State (Iraq),Military Forces of Iraq (2014-2018),Makhol,35.2019,43.2723,1572403792
12-Mar-16,12-Mar-16,Battles,Armed clash,Islamic State (Iraq),Military Forces of Iraq (2014-2018) Popular Mobilization Forces,Ash Shariah,36.3481,42.2659,1572403607
12-Mar-16,12-Mar-16,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),Civilians (Iraq),Baghdad - 9 Nissan,33.3409,44.4927,1572403770
12-Mar-16,12-Mar-16,Battles,Armed clash,Islamic State (Iraq),Military Forces of Iraq (2014-2018) Peshmerga,Sinjar,36.2955,41.8932,1561470063
12-Mar-16,12-Mar-16,Battles,Armed clash,Islamic State (Iraq),Military Forces of Iraq (2014-2018) Peshmerga,Tall Qasab,36.2586,41.9438,1561470063
12-Mar-16,12-Mar-16,Explosions/Remote violence,Shelling/artillery/missile attack,Unidentified Armed Group (Iraq),Civilians (Iraq),Sinjar,36.2955,41.8932,1561470063
12-Mar-16,12-Mar-16,Battles,Armed clash,Military Forces of Turkey (2002-2016),PKK: Kurdistan Workers Party,Haftanin,37.3128,43.0203,1555367768
12-Mar-16,12-Mar-16,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2002-2016),PKK: Kurdistan Workers Party,Haftanin,37.3128,43.0203,1555367768
12-Mar-16,12-Mar-16,Battles,Armed clash,Islamic State (Iraq),Military Forces of Iraq (2014-2018) Peshmerga,Dibis,35.6748,44.0707,1563908701
12-Mar-16,12-Mar-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Kisik Kupri,36.4747,42.6691,1585692279
12-Mar-16,12-Mar-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,,Al Qayyarah,35.7993,43.2945,1585692279
12-Mar-16,12-Mar-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Baiji,34.9292,43.4888,1585692279
12-Mar-16,12-Mar-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Al Baghdadi,33.8514,42.5487,1585692279
12-Mar-16,12-Mar-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Hit,33.6366,42.8277,1585692279
12-Mar-16,12-Mar-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Mosul,36.335,43.1189,1585692279
12-Mar-16,12-Mar-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Nahiyat al Khalidiyah,33.3873,43.5229,1585692279
12-Mar-16,12-Mar-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Makhmur,35.7728,43.5897,1585692279
12-Mar-16,12-Mar-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,Islamic State (Iraq),Sinjar,36.2955,41.8932,1585692279
12-Mar-16,12-Mar-16,Explosions/Remote violence,Air/drone strike,Global Coalition Against Daesh,,Al Qaim,34.3669,41.1389,1585692279
12-Mar-16,12-Mar-16,Explosions/Remote violence,Air/drone strike,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Haweeja,35.3271,43.7694,1571164585
12-Mar-16,12-Mar-16,Battles,Government regains territory,Military Forces of Iraq (2014-2018) Counter-Terrorism Service,Islamic State (Iraq),Abu Teban,33.5136,42.9592,1572403608
12-Mar-16,12-Mar-16,Battles,Government regains territory,Military Forces of Iraq (2014-2018) Counter-Terrorism Service,Islamic State (Iraq),Ramadi,33.4206,43.3078,1572403608
12-Mar-16,12-Mar-16,Battles,Armed clash,Islamic State (Iraq),Military Forces of Iraq (2014-2018) Popular Mobilization Forces,Alas Oilfield,34.8308,44.0518,1572403608
12-Mar-16,12-Mar-16,Battles,Armed clash,Islamic State (Iraq),Military Forces of Iraq (2014-2018),Fallujah,33.3491,43.786,1572403608
12-Mar-16,12-Mar-16,Violence against civilians,Attack,Unidentified Armed Group (Iraq),Civilians (Iraq),Kirkuk,35.4681,44.3922,1571164574
12-Mar-16,12-Mar-16,Battles,Armed clash,Islamic State (Iraq),Military Forces of Iraq (2014-2018) Popular Mobilization Forces,Qaryat Albu Ajil,34.5741,43.7221,1572403608
12-Mar-16,12-Mar-16,Explosions/Remote violence,Chemical weapon,Islamic State (Iraq),Civilians (Iraq),Taza,35.3023,44.3263,1572403608
12-Mar-16,12-Mar-16,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),Civilians (Iraq),Baghdad - Karadah,33.2982,44.4297,1563908701
12-Mar-16,12-Mar-16,Strategic developments,Change to group/activity,Islamic State (Iraq),,Mosul,36.335,43.1189,1563908700
12-Mar-16,12-Mar-16,Battles,Armed clash,Islamic State (Iraq),Military Forces of Iraq (2014-2018) Peshmerga,Kirkuk,35.4681,44.3922,1567462427
12-Mar-16,12-Mar-16,Battles,Armed clash,Islamic State (Iraq),Military Forces of Iraq (2014-2018),Tuz Khurma,34.8833,44.6333,1571164584
11-Mar-16,11-Mar-16,Battles,Government regains territory,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Daur,34.456,43.7934,1552577217
11-Mar-16,11-Mar-16,Battles,Government regains territory,Military Forces of Iraq (2014-2018),Islamic State (Iraq),Ramadi,33.4206,43.3078,1552577217
